LFAT,20180720180000,NSW,,,4,4,,17.9,,,0.0,1.4,2.9,5.8,8.0,0,0,0,20180720180100,0.0,65,
LFAT,20180720190000,NSW,,,4,4,,17.4,,,0.9,1.6,3.1,5.8,8.9,0,0,0,20180720180100,0.0,55,
LFAT,20180720200000,NSW,,,4,4,,17.0,,,0.9,1.8,3.3,5.8,9.8,0,0,0,20180720180100,0.0,45,
LFAT,20180720210000,NSW,,,4,4,,16.5,,,0.9,2.7,4.1,6.7,10.7,0,0,0,20180720180100,0.0,35,
LFAT,20180720220000,NSW,,,4,4,,16.2,,,0.7,2.5,4.1,7.2,11.4,0,0,0,20180720180100,0.0,25,
LFAT,20180720230000,NSW,,,4,4,,16.0,,,0.7,2.3,4.1,7.7,12.1,0,0,0,20180720180100,0.0,20,
LFAT,20180721000000,NSW,,,4,4,,15.7,15.0,,0.7,2.1,4.8,7.7,12.8,0,0,0,20180720180100,0.0,10,
LFAT,20180721010000,NSW,,,2,2,,15.8,,,0.1,1.5,4.0,7.1,12.8,0,0,0,,0.0,-1,
LFAT,20180721020000,NSW,,,2,2,,15.9,,,0.1,0.9,3.2,6.5,12.8,0,0,0,,0.0,-1,
LFAT,20180721030000,NSW,,,6,6,,16.0,,,0.1,0.3,2.4,6.5,12.9,0,0,0,,0.0,225,
LFAT,20180721040000,NSW,,,6,6,,16.4,,,0.0,0.2,1.7,5.8,12.0,0,0,0,,0.0,230,
LFAT,20180721050000,NSW,,,4,4,,16.8,,,0.0,0.1,1.0,5.1,11.1,0,0,0,,0.0,235,
LFAT,20180721060000,NSW,,,4,4,,17.3,,,0.0,0.0,0.3,5.1,10.9,0,0,0,,0.0,250,
LFAT,20180721070000,NSW,,,4,4,,18.1,,,0.0,0.0,0.2,4.2,10.0,0,0,0,,0.0,245,
LFAT,20180721080000,NSW,,,4,4,,19.0,,,0.0,0.0,0.1,3.3,9.1,0,0,0,,0.0,240,
LFAT,20180721090000,NSW,,,2,2,,19.9,,,0.0,0.0,0.0,2.4,9.1,0,0,0,,0.0,-1,
LFAT,20180721100000,NSW,,,4,4,,20.2,,,0.0,0.0,0.0,1.7,8.9,0,0,0,,0.0,240,
LFAT,20180721110000,NSW,,,6,6,,20.6,,,0.0,0.0,0.0,1.0,8.7,0,0,0,,0.0,245,
LFAT,20180721120000,NSW,,,8,8,,20.9,,,0.0,0.0,0.0,0.3,8.0,0,0,0,,0.0,245,
LFAT,20180721130000,NSW,,,8,8,,21.0,,,0.0,0.0,0.0,0.2,7.3,0,0,0,,0.0,255,
LFAT,20180721140000,NSW,,,8,8,,21.2,,,0.0,0.0,0.0,0.1,6.6,0,0,0,,0.0,260,
LFAT,20180721150000,NSW,,,8,8,,21.3,,21.5,0.0,0.0,0.0,0.0,6.5,0,0,0,,0.0,265,
LFAT,20180721160000,NSW,,,8,8,,20.7,,,0.0,0.0,0.0,0.0,5.8,0,0,0,,0.0,265,
LFAT,20180721170000,NSW,,,6,6,,20.2,,,0.0,0.0,0.0,0.0,5.1,0,0,0,,0.0,260,
LFAT,20180721180000,NSW,,,6,6,,19.6,,,0.0,0.0,0.0,0.0,5.1,0,0,0,,0.0,260,
LFAT,20180721190000,NSW,,,4,4,,18.7,,,0.0,0.0,0.0,0.0,4.2,0,0,0,,0.0,255,
LFAT,20180721200000,NSW,,,4,4,,17.8,,,0.0,0.0,0.0,0.0,3.3,0,0,0,,0.0,250,
LFAT,20180721210000,NSW,,,2,2,,16.9,,,0.0,0.0,0.0,0.0,2.4,0,0,0,,0.0,-1,
LFAT,20180721220000,NSW,,,2,2,,16.3,,,0.0,0.0,0.0,0.0,1.7,0,0,0,,0.0,-1,
LFAT,20180721230000,NSW,,,2,2,,15.7,,,0.0,0.0,0.0,0.0,1.0,0,0,0,,0.0,-1,
LFAT,20180722000000,NSW,,,2,2,,15.0,,,0.0,0.0,0.0,0.0,0.3,0,0,0,,0.0,-1,
LFAT,20180722030000,NSW,,,0,0,,13.7,11.8,,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,-1,
LFAT,20180722060000,NSW,,,4,4,,16.4,,,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,205,
LFAT,20180722090000,NSW,,,6,6,,20.1,,,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,240,
LFAT,20180722120000,NSW,,,6,6,,23.5,,23.9,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,260,
LFAT,20180722150000,NSW,,,6,6,,23.3,,,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,270,
LFAT,20180722180000,NSW,,,4,4,,22.2,,,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,280,
LFBA,20180720180000,TSRA SHRA,2000,10000,15,25,TS,23.8,,,0.0,0.4,0.8,1.8,12.0,0,0,0,20180720180900,0.0,-1,0
LFBA,20180720190000,TSRA SHRA,2000,10000,15,25,TS,22.5,,,0.1,0.3,0.7,1.7,12.1,0,0,0,20180720180900,0.0,-1,0
LFBA,20180720200000,TSRA SHRA,2000,10000,15,25,TS,21.1,,,0.1,0.2,0.6,1.6,12.2,0,0,0,20180720180900,0.0,-1,0
LFBA,20180720210000,SHRA,4000,10000,8,8,,19.7,,,0.1,0.3,0.7,1.7,12.3,0,0,0,20180720180900,0.0,300,0
LFBA,20180720220000,NSW,10000,10000,8,8,,19.1,,,0.1,0.3,0.6,1.5,11.8,0,0,0,20180720180900,0.0,300,0
LFBA,20180720230000,NSW,10000,10000,8,8,,18.4,,,0.1,0.3,0.5,1.3,11.3,0,0,0,20180720180900,0.0,300,0
LFBA,20180721000000,NSW,10000,10000,8,8,,17.8,,,0.1,0.3,0.6,1.4,10.8,0,0,0,20180720180900,0.0,300,0
LFBA,20180721010000,NSW,,,6,6,,17.4,,,0.0,0.2,0.5,1.2,9.4,0,0,0,,0.0,285,
LFBA,20180721020000,NSW,,,4,4,,17.0,,,0.0,0.1,0.4,1.0,8.0,0,0,0,,0.0,270,
LFBA,20180721030000,NSW,,,4,4,,16.6,16.4,,0.0,0.0,0.3,1.0,8.0,0,0,0,,0.0,245,
LFBA,20180721040000,NSW,,,4,4,,16.8,,,0.0,0.0,0.2,0.8,6.9,0,0,0,,0.0,240,
LFBA,20180721050000,NSW,,,4,4,,16.9,,,0.0,0.0,0.1,0.6,5.8,0,0,0,,0.0,225,
LFBA,20180721060000,NSW,,,4,4,,17.1,,,0.0,0.0,0.0,0.6,2.4,0,0,0,,0.0,215,
LFBA,20180721070000,NSW,,,4,4,,18.3,,,0.0,0.0,0.0,0.5,2.2,0,0,0,,0.0,220,
LFBA,20180721080000,NSW,,,4,4,,19.4,,,0.0,0.0,0.0,0.4,2.0,0,0,0,,0.0,220,
LFBA,20180721090000,NSW,,,6,6,,20.6,,,0.0,0.0,0.0,0.3,2.0,0,0,0,,0.0,225,
LFBA,20180721100000,NSW,,,6,6,,21.0,,,0.1,0.1,0.1,0.3,1.8,0,0,0,,0.0,220,
LFBA,20180721110000,NSW,,,6,6,,21.5,,,0.1,0.2,0.2,0.3,1.6,0,0,0,,0.0,210,
LFBA,20180721120000,NSW,,,6,6,,21.9,,,0.1,0.3,0.3,0.3,1.7,0,0,0,,0.0,210,
LFBA,20180721130000,NSW,,,6,6,,21.9,,,0.2,0.4,0.5,0.5,1.7,0,0,0,,0.0,220,
LFBA,20180721140000,NSW,,,8,8,,22.0,,,0.2,0.5,0.7,0.7,1.7,0,0,0,,0.0,235,
LFBA,20180721150000,NSW,,,8,8,,22.0,,,0.2,0.6,0.9,0.9,1.9,0,0,0,,0.0,245,
LFBA,20180721160000,NSW,,,8,8,,22.1,,,0.1,0.5,0.9,1.0,1.8,0,0,0,,0.0,240,
LFBA,20180721170000,NSW,,,6,6,,22.3,,,0.1,0.4,0.9,1.1,1.7,0,0,0,,0.0,240,
LFBA,20180721180000,NSW,,,6,6,,22.4,,23.4,0.1,0.3,0.9,1.2,1.8,0,0,0,,0.0,240,
LFBA,20180721190000,NSW,,,4,4,,21.2,,,0.0,0.2,0.7,1.2,1.7,0,0,0,,0.0,245,
LFBA,20180721200000,NSW,,,4,4,,20.1,,,0.0,0.1,0.5,1.2,1.6,0,0,0,,0.0,255,
LFBA,20180721210000,NSW,,,2,2,,18.9,,,0.0,0.0,0.3,1.2,1.5,0,0,0,,0.0,-1,
LFBA,20180721220000,NSW,,,2,2,,18.2,,,0.0,0.0,0.2,1.1,1.4,0,0,0,,0.0,-1,
LFBA,20180721230000,NSW,,,2,2,,17.5,,,0.0,0.0,0.1,1.0,1.3,0,0,0,,0.0,-1,
LFBA,20180722000000,NSW,,,2,2,,16.8,,,0.0,0.0,0.0,0.9,1.2,0,0,0,,0.0,-1,
LFBA,20180722030000,NSW,,,2,2,,15.6,15.2,,0.0,0.0,0.0,0.3,1.2,0,0,0,,0.0,-1,
LFBA,20180722060000,NSW,,,2,2,,16.8,,,0.0,0.0,0.0,0.0,1.2,0,0,0,,0.0,-1,
LFBA,20180722090000,NSW,,,2,2,,21.5,,,0.0,0.0,0.0,0.0,1.2,0,0,0,,0.0,-1,
LFBA,20180722120000,NSW,,,6,6,,25.1,,,0.0,0.0,0.0,0.0,0.9,0,0,0,,0.0,325,
LFBA,20180722150000,NSW,,,8,8,,25.8,,26.1,0.6,0.6,0.6,0.6,0.9,0,0,0,,0.0,310,
