id		station	type		seuil	deroule		next_run			auto	pause
3441	LFKC	FG	1		2021-08-19 06:16:28	1	2
3442	LFKC	FZFG	1		2021-08-19 06:16:28	1	2
3443	LFKC	FWID	1		2012-12-12 00:00:00	0	2
3444	LFKC	VA	1		2012-12-12 00:00:00	0	2
3445	LFKF	TS	1		2021-08-19 06:16:28	1	2
3446	LFKF	GR	1		2021-08-19 06:16:28	1	2
3447	LFKF	VENT	35		2021-08-19 06:16:28	1	2
3448	LFKF	SN	1		2018-02-27 03:00:00	0	2
3449	LFKF	FZRA	1		2021-08-19 06:16:28	1	2
3450	LFKF	FZDZ	1		2021-08-19 06:16:28	1	2
3451	LFKF	RIME	1		2021-04-15 05:30:00	0	2
3452	LFKF	FWID	1		2021-01-12 08:00:00	0	2
3453	LFKF	FWOID	1		2021-08-19 06:16:28	1	2
3454	LFKJ	TS	1		2021-08-19 06:16:28	1	2
3455	LFKJ	GR	1		2021-08-19 06:16:28	1	2
3456	LFKJ	SQ	1		2021-08-19 06:16:28	1	2
3457	LFKJ	VENT_MOY	32.4		2021-08-19 06:16:28	1	2
3458	LFKJ	VENT	54		2021-08-19 06:16:28	1	2
3459	LFKJ	RR24	40		2021-08-19 06:16:28	1	2
3460	LFKJ	SN	1		2018-02-27 06:00:00	0	2
3461	LFKJ	FZRA	1		2021-08-19 06:16:28	1	2
3462	LFKJ	FZDZ	1		2021-08-19 06:16:28	1	2
3463	LFKJ	RIME	1		2021-04-09 05:00:00	0	2
3464	LFKJ	FG	1		2021-08-19 06:16:28	1	2
3465	LFKJ	FZFG	1		2021-08-19 06:16:28	1	2
3466	LFKJ	FWID	1		2012-12-12 00:00:00	0	2
3467	LFKJ	SA	1		2012-12-12 00:00:00	0	2
3468	LFKJ	DU	1		2012-12-12 00:00:00	0	2
3469	LFLB	TS	1		2021-08-19 06:16:28	1	2
3470	LFLB	VENT	43.2		2021-08-19 06:16:28	1	2
3471	LFLB	SN	1		2021-02-13 02:00:00	0	2
3472	LFLB	FZRA	1		2021-08-19 06:16:28	1	2
3473	LFLB	FZDZ	1		2021-08-19 06:16:28	1	2
3474	LFLB	FWID	1		2021-02-15 08:00:00	0	2
3475	LFLC	TS	1		2021-08-19 06:16:28	1	2
3476	LFLC	GR	1		2021-08-19 06:16:28	1	2
3477	LFLC	VENT	43.2		2021-08-19 06:16:28	1	2
3478	LFLC	SN	1		2021-03-19 09:00:00	0	2
3479	LFLC	FZRA	1		2021-08-19 06:16:28	1	2
3480	LFLC	FZDZ	1		2021-08-19 06:16:28	1	2
3481	LFLC	FZFG	1		2021-08-19 06:16:28	1	2
3482	LFLC	FWID	1		2021-04-06 07:00:00	0	2
3483	LFLC	TMIN	0		2021-04-17 06:45:00	0	2
3484	LFLC	TMIN	-5		2021-02-14 08:00:00	0	2
3485	LFLL	TS	1		2021-08-15 22:00:00	0	2
3486	LFLL	GR	1		2021-08-15 19:30:00	0	2
3487	LFLL	VENT	43.2		2021-08-12 19:00:00	0	2
3488	LFLL	SN	1		2021-02-13 02:00:00	0	2
3489	LFLL	FZRA	1		2021-02-12 15:33:00	0	2
3490	LFLL	FZDZ	1		2021-01-12 10:00:00	0	2
3491	LFLL	FZFG	1		2021-01-19 07:00:00	0	2
3492	LFLL	FWID	1		2021-02-14 10:00:00	0	2
3493	LFLP	TS	1		2021-08-19 06:16:28	1	2
3494	LFLP	VENT	43.2		2021-08-19 06:16:28	1	2
3495	LFLP	SN	1		2021-04-07 04:00:00	0	2
3496	LFLP	FZRA	1		2021-08-19 06:16:28	1	2
3497	LFLP	FZDZ	1		2021-08-19 06:16:28	1	2
3498	LFLP	FWID	1		2021-04-06 07:00:00	0	2
3499	LFLS	TS	1		2021-08-19 06:16:28	1	2
3500	LFLS	GR	1		2021-08-19 06:16:28	1	2
3501	LFLS	VENT	43.2		2021-08-19 06:16:28	1	2
3502	LFLS	SN	1		2021-04-07 06:00:00	0	2
3503	LFLS	FZRA	1		2021-08-19 06:16:28	1	2
3504	LFLS	FZDZ	1		2021-08-19 06:16:28	1	2
3505	LFLS	FZFG	1		2021-08-19 06:16:28	1	2
3506	LFLS	FWID	1		2021-04-06 07:00:00	0	2
3507	LFLW	TS	1		2021-08-19 06:16:28	1	2
3509	LFLW	SN	1		2021-03-19 10:00:00	0	2
3510	LFLW	FZFG	1		2021-08-19 06:16:28	1	2
3511	LFLW	TMIN	0		2021-08-19 06:16:28	1	2
3513	LFLX	TS	1		2021-08-19 06:16:28	1	2
3514	LFLX	GR	1		2021-08-19 06:16:28	1	2
3516	LFLX	SN	1		2021-04-07 03:00:00	0	2
3517	LFLX	FZRA	1		2021-02-12 16:00:00	0	2
3518	LFLX	FZDZ	1		2019-01-25 09:00:00	0	2
3519	LFLX	RIME	1		2021-05-03 06:00:00	0	2
3520	LFLX	FZFG	1		2021-08-19 06:16:28	1	2
3521	LFLX	FWID	1		2021-04-07 06:00:00	0	2
3522	LFLY	TS	1		2021-08-19 06:16:28	1	2
3523	LFLY	GR	1		2021-08-19 06:16:28	1	2
3524	LFLY	VENT	43.2		2021-08-19 06:16:28	1	2
3525	LFLY	SN	1		2021-02-12 22:00:00	0	2
3526	LFLY	FZRA	1		2021-08-19 06:16:28	1	2
3527	LFLY	FZDZ	1		2021-08-19 06:16:28	1	2
3528	LFLY	FZFG	1		2021-08-19 06:16:28	1	2
3529	LFLY	FWID	1		2021-02-14 10:00:00	0	2
3530	LFMD	TS	1		2021-08-19 06:16:28	1	2
3531	LFMD	VENT_MOY	20		2021-08-19 06:16:28	1	2
3532	LFMD	VENT	54		2021-08-19 06:16:28	1	2
3533	LFMD	RR6	20		2021-08-19 06:16:28	1	2
3534	LFMD	RR24	40		2021-08-19 06:16:28	1	2
3535	LFMD	SN	1		2021-01-04 16:00:00	0	2
3536	LFMD	FZRA	1		2021-08-19 06:16:28	1	2
3537	LFMD	FZDZ	1		2021-08-19 06:16:28	1	2
3538	LFMD	FG	1		2021-08-19 06:16:28	1	2
3548	LFMI	TS	1		2021-08-19 06:16:28	1	2
3549	LFMI	GR	1		2021-08-19 06:16:28	1	2
3550	LFMI	SQ	1		2021-08-19 06:16:28	1	2
3551	LFMI	VENT	35		2021-08-19 06:16:28	1	2
3552	LFMI	SN	1		2021-01-10 15:00:00	0	2
3553	LFMI	FZRA	1		2021-08-19 06:16:28	1	2
3554	LFMI	FZDZ	1		2021-08-19 06:16:28	1	2
3555	LFMI	FZFG	1		2021-08-19 06:16:28	1	2
3556	LFMI	FWID	1		2021-01-11 09:00:00	0	2
3557	LFMK	TS	1		2021-08-19 06:16:28	1	2
3558	LFMK	GR	1		2021-08-19 06:16:28	1	2
3559	LFMK	SQ	1		2021-08-19 06:16:28	1	2
3560	LFMK	VENT_MOY	32.4		2021-08-19 06:16:28	1	2
3561	LFMK	VENT	55		2021-08-19 06:16:28	1	2
3562	LFMK	SN	1		2021-01-10 07:12:00	0	2
3563	LFMK	FZRA	1		2021-08-19 06:16:28	1	2
